text,rating,label
"Works very well and keeps the humidity at an even level.

The only reason I gave it",5.0,1
"Works well, hurts your ears after an hour or so use is the only downside.",4.0,0
Did not like very much. To much cussing in that movie.,2.0,0
got it and ate it.  The only problem is that it's a little hard to put on,5.0,1
"I ordered the light blue, and it arrived with a very small opening.  The yellow was just",1.0,1
"Very easy to use. Quickly put it together. Great quality.

The only reason I gave it 4 stars is that the plastic parts are very small, and the cover",4.0,1
"This performed wonderfully in my first triathlon this past May, Olympic distance. I did not wear any triglide or lubricants underneath mine and did not have any significant chaffing or rashes form. I say significant, because my bike seat unfortunately isn't the most comfortable seat in the world so I do get slight uncomforts from sitting on it for so long. The ""cushy in your tushy"" isn't the greatest in the world, but these aren't bike shorts either. You also swim and run in this as well, and the two things I would never want to do in bike shorts is swim and run.

The pocket in the back was great for storing a gel in while on the run. Even immediately after my triathlon and I was still sweaty (and the suit still wet) I was very easily able to pull it down over my shoulders and down to my waste with ease. It fit me quite snug, but in a racing situation, this is exactly what I was looking for. Aerodynamics are important. I would recommend this to people looking to get into doing a triathlon for the first time.

While I plan on continuing my triathlon experience into next year and beyond, eventually doing a HIM or IM (half/full ironman) I'm not sure that I would want to wear this particular suit for such a long distance on the bike (50/100 miles) due to the lack of padding. Perhaps it is my seat that I could add cushion to instead, and most likely get a better fitting, (too many variables to detract a star in my book), I found the padding to be thin but adequate for the 25 miles I was on the bike.",5.0,0
"Bigbox store wanted 4 times as much for a shorter cable,
use it daily plug/ unplug, roll it up throw it in my laptop case, don't treat it very well and it still works!",5.0,0
Very small but works if you don't have a lot of space.,4.0,0
"Really nice, exactly what I wanted. The only problem is that it's kind of hard to put the bottom",5.0,1
"To make a long story short, I bought this for my son. He loves it!  It is so small and compact. He also loves the fact that the side panel is made of a material that is not waterproof so it stays dry. This is a great product for the money. I have also purchased the XL version which is made of a material that is more waterproof and is made of a material that is not waterproof. I have a size 10 waist and have not had any problems with the waist band. I am very pleased with this purchase.",5.0,1
"If you are a bigger guy, you might want to take a little more care in sizing up.

I had a friend who was a size 20 and wanted to take it down a size 10.  She was a size 10 and it was too big for her.  She also had a size 8 and it was",3.0,1
"sturdy, well made, seems to have a good seal. arrived on time and as described. perfect for flour/sugar or any other dry goods.",5.0,0
"This is a Great device for people with Laptops or Tablets on the go who want Multi USB Access. The Belkin 4-Port Mini USB- comes with a USB C adapter (which you plug into your electronic device) as well as Two USB-C & Two USB-A Ports. This allows for easy data transfers as well as charging options. The Belkin has up to 5Gbps Data Transfer Speeds (shared among the connected usbs) and 900mah to charge your devices such as smartphones, tablets, smartwatches and more. It's slim sleek foldaway design makes it easy to take with you on the go. The only downside i can see is that it is a mini usb charger connection and thus i have had many of these break on me over the years due to them being quite fragile. However this one so far seems quite sturdy. Overall this is a great little gadget to add to your electronic collection.",4.0,0
"This is among the upper tier of custom 10-22 stocks.  Read all of the positive reviews on RimfireCentral.com
Outstand balance for off hand shooting.  Custom bedded from the factory.  Gives you the best accuracy possible.
 It is a great stock!  DW",5.0,0
At first glance the esthetics of these pans are impressive.  However my use of the smaller frying pan twice left me with a yellowing pan.  I have purchased much cheaper pans that did not change once used for. Cooking.  Surely the manufacturer understood that these pans would be used at high temps etc and the appearance should not change after two uses.  Also the instructions said to wash before use and oil. I did so with canola oil and it is struck on the sides.  Also the food that I cooked stuck to the pan during the first use.,3.0,0
"Picked this up for ground training. The quality is good and it fits my 2 year old just fine. If you are looking for a solid and effective way to use this, I would definitely recommend it. It is a good value for the money.I bought this for my husband for Christmas and he loves it! He is very happy with the item and it is a great gift.We love this hammock! It's a great camping hammock",5.0,1
"Very compact yet does everything it should and does it all.

The only reason I gave it",5.0,1
"Unless you know already how to hula hoop, buy a larger one. I give this 5 stars because I made the mistake of buying a small one. But again, if you can hula already, this is nicely weighted and will work you out. If you CANNOT hula hoop (aren't very good) buying a larger one will be better for you. Yes, that's confusing logic but any hooper will confirm it.",5.0,0
"** UPDATED **
I recently ended up using the wide wooden handle for a cup of tea.  This is a great solution.  I am using it for the first time in a cup of tea.  I have been using it for a while and it is very easy to use.  I love it.  I love the fact that I can use the handle to hold the tea in.  I have had to use a different handle for the last 3 cups of tea since I have to buy new ones every couple months.  I will buy another one for my first coffee maker.  I will post a photo of this after I've used it.  I love it.  I just wish I had bought this one sooner.I bought these to make my sandwich sandwiches for my family.  They are so easy to clean.  I was going to buy more of them but",1.0,1
As good as the top ratings suggested. Does as excellent job with uniform grinding. My only tiny complaint is that I'd like to grind only 2 scoops at a time but 4 is the smallest. Not a big deal.  I'll likely give these as gifts to my coffee-loving friends.,5.0,0
"In ought these as a nice set, as they are a bit cheaper than the ones I ordered. I bought this for a friend, and she is a very tall woman. She is very happy with it.",3.0,1
"It's a pretty nice item.  I'm hoping it stays in its original packaging for a long time.I bought this for a friend, and he is a",4.0,1
These are so thick and soft. The only reason I gave it 4 stars is because I just wanted a pair of the best bed sheets I have,5.0,1
What a great lens. So happy with the quality and quality of the lens!This is a great speaker. Great sound and the design is perfect. Great sound.,4.0,1
Concept was good but the story was predictable. It just wasn't as exciting as the first one.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would recommend it.This was a very good story,2.0,1
These are wonderful and are perfect for the summer. I will keep them for the winter and they will be perfect for the summer. I have the Tumbler and it works great.,5.0,1
"Having had two reviews rejected, this one was very good.  The only reason I gave it 5 stars is because the box is a bit small, but if you don't mind it being a bit small, it will be a perfect size for my needs.  I ordered two for the party.  They are both very nicely made, and I am very happy with them.  They look very nice, and I highly recommend them to anyone who wants to hang a very large banner on it.I love it. I use it every day, and it is a great size.I ordered these to help my daughter with her bathtub remodel. They are perfect! I love the colors and the size. They are soft and fluffy. They are cute. Very happy with them!The foam has a good grip on the surface, but I",1.0,1
"Works great, it's Pyrex, I'd expect nothing less from them.",5.0,0
its decent enough.  nothing else to complain about.  I will keep this in mind when buying,4.0,1
This case does the job. I love the materials and fit perfectly. The only thing that is a little too heavy is the plastic case that is around the edges. I would definitely recommend this case to anyone. I would recommend it for anyone with an iPhone.,4.0,1
"Does what it says on the tin. Mine was 50'x1"", not 1""x50' as expected. Through the transformative power of geometry across the line y=x I was able to re-orient it to fit my desired application.

Don't forget to get some buckles of joiner plates to attach them with.",4.0,0
"My 2nd one!!!  I ordered a queen for my guest room a few years ago.  My husband detests ""heavy"" blankets and I was having trouble finding a lightweight one we both liked.  I pulled this off the guest bed and put it on our king to make sure he liked it -- he loved it.  I ordered it in the king for our bed the only trouble was I had a duvet liner from IKEA in the queen that I couldn't get in a king.  I simply ordered 2 twins and sewed together as other liners I tried were heavier than we desired.",5.0,0
Quick to install and very easy to use.  I've also used this for the first time.I bought this for a friend,4.0,1
"No fault of the CD player. The only problem is that it's not really a CD player.

I had to replace the CD player with the TRS-80, and now it's a little smaller.

I think it's going to be a problem for everyone.I bought this as a",5.0,1
"I love it! It looks great in our entryway and despite the abuse from my boys, it's fine!",5.0,0
Meh.  Was a much better fit than the knee pads I had on my knee. ,2.0,1
Battery worked fine but screwdriver not included.  Used battery to replace Forerunner 305 wrist GS battery with little modification involved.,3.0,0
"Replaced an Arock board, that had an AC adapter, which was a nice upgrade.",5.0,1
"this mug is the best coffee mug i ever bought. i live in mi, by the tine i walk from the front door to my car in the morning about 20 feet , my coffee used to get cold in my old mug, not anymore, my coffee stays nice and hot for at least 4 hours.",5.0,0
"Man when I first started reading the books, I didn't really give much thought, but man the books were really good! As so is the show, just as good as the book! People in the show just as colorfull and enjoyable to watch!",5.0,0
A lot better than expected. nice pace and full of action.,4.0,0
"Entertaining, bodice-ripper. Some good reading. Looking forward to reading more from this author.",1.0,1
"Had my doubts, but it totally did the trick.  Sound is clear as a whistle.  Took seconds to set up-without reading the instructions :)",5.0,0
The author does a really good job of giving the reader a full picture of the characters and the world.  The story is well written and the characters are very likable.  The author takes the,5.0,1
"tested in my back yard vs 20-30mph winds, held up fine was not damaged.  color is ugly.  all their colors were ugly but at least its cheap and functional.",4.0,0
"We bought this board for pre-photo prep for a collection of 4-6"" dolls. This board is useful for a tabletop, counter, or other work surface. Well padded and narrow end allows us to get to tiny costume areas.",5.0,0
"Qualify, US manufactured. Great material, durable welds and awesome finish. This will stand up to lots of target practice.",5.0,0
"Worked fantastically. Good heavy paper makes an easy seamless background. Good color as well. It is heavy and it does want to unroll, but I read the comments here and was prepared with a clamp.",5.0,0
Wide range of adjustments allow for splash protection on a variety of boats.  It would be nice if the perimeter had a more rubberized material to grip on the cockpit rim a little better.,4.0,0
I'm really surprised the first time I read this book. I didn't know how I was going to get so caught up in the story.,5.0,1
"It's bigger than I thought, but it's a very good size.  I just wish it had a little more top-end support, but that is the only reason I gave it 5 stars.I had no idea that this was a bedsheet. I was worried it would be too short and a bit too heavy, but it's a great quality and it fits perfectly. I love it!This is a fantastic product.  I am very pleased with it.  I have been using it for a month now and the color is absolutely gorgeous.  I was skeptical about the quality of this product, but it is definitely worth the money.  I would highly recommend it.This is a great product.  I have to say it is not the most durable liner I've ever used.  I wish it had been a little larger,",5.0,1
only worn it once so it has the right amount of support.  I have a large one and,5.0,1
I ferment and use a LOT of water.  I've also used this for fermenting and using a lot of,5.0,1
"These were a gift for a friend and they were a good purchase.Nice bag for the price.I bought this for a friend,",5.0,1
"For $99, this is a bargain. The quality is good, but not spectacular. I have one in my bedroom and the other in a garage. The sound is not as great as other earbuds I have tried.",5.0,1
"Best thing about this glove is the material.. it has a stretchy feel to it and it breaths great. really helps on hot days when you can feel your hands sweat, always gave me a confident grip. Would buy again but I wish it had a ball marker on the cuff.",5.0,0
Does the job but thinner than a professional blender?  I will say that it's a pretty good,4.0,1
Wow. this keeps the ice for a while and the ice stays cold all day.,5.0,1
Order to place special photos on the wall.  We've had it for a couple of weeks and,5.0,1
"I was impressed with this little tool and thought it would be a nice addition to my training. It is so small that it is a bit difficult to put on, but it is pretty easy to use.",5.0,1
"I have mixed emotions about this water filter system. I love how it is hung from a tree, and doesn't require pumping, but I did run into problems. I used it for a week in Boundary Waters, at least the bag. After 4 days,providing water for 6 people, the filter was completely clogged, and is incapable of being back flushed. The pre-filter screen was not fine enough to catch the ""material/ suspected tannin"" in the BWCA water. I eventually attached a Sawyer inline filter to the outlet hose which got me through the last 4 days. My Base Camp Pro did come with the new and improved filer, but it couldn't handle what I needed it to. I love the idea, but was pretty disappointed.",3.0,0
"OMG, if you are prone to back spasms, DON'T use this!! I was bed ridden for three days on pain killers, muscle relaxers and anti-inflammatories after waking up from just one night of sleeping with this!",1.0,0
"A really fun project to do, would suggest a gift to someone that is interested in computers.",5.0,0
"Super simple, and good sound.  The only problem is that it's not really a stereo, but a pair of ear buds.  I can't tell if the first pair were made by the same company, but I guess I'm on the right track.  I bought two for the price, and they work great!  I'm very happy with them.Great product!I use it to connect my Kindle Fire to my Macbook Pro. I like that the screen is",4.0,1
"Great pitcher, I use it daily. The only reason I gave it 4 stars is because I just",5.0,1
got this for my girlfriends and it works fine.  I will keep my review for a while.I bought this for,4.0,1
Love this helmet: light and clear. The only problem is that it comes with a small screw that,5.0,1
Very bright flashlight and green light. The only problem is that it comes with a yellow reflector.,4.0,1
"Posted as refurbished, but this item is brand new, at a very small cost!
What more can you say!!! Great Buy!!!",5.0,0
Decent quality. Looks good and looks good. Buy it. works great.,4.0,1
"My husband and I both really like this old movie.  We just wish we could get it on DVD.  We had taped it years ago, but the old tape wore out.",5.0,0
This works better than any other. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also,4.0,1
"Works very well. The instruction manual has the instructions on how to use it, but the instructions don't explain how to use it. The instructions are clear, and",5.0,1
Purchased this movie and two other for a sleepover with my three younger grandsons and they really enjoyed them all!,4.0,0
"just got today, was well received. The quality is good, it's a beautiful yellow color and the finish is great. The only thing I wish is the plastic lid was a little tighter so it could be washed. It would be nice if it was a little more snug. Great for the price.",5.0,1
"Low-end, Shimano/SRAM hub compatible 9-speed cassette.  It's heavy, and designed for steel hubs.  Works like a champ.  Holds up to high wattage, and standing on a climb in the large gear.

If you have aluminum or titanium hubs, or are concerned about a couple of ounces of weight, then you want a higher-numbered cassette with a large-gear spider.

This is very wide range, pretty evenly stepped from 11T to 34T.  This is great for a compact double crankset (34/50), giving a 1:1 (WHEELIES!) for monster climbs, and a 4.5:1 for powering downhill at 35mph.

Since it's 9-speed, and such a wide range, you may find some of the mid spacing a little too much if you are mostly on even, flat pavement.

If you do only hard, off-road climbs, you may find this is not enough (vs some of the new 42T pizza plates lately).
END 2014 review

EDIT 2017 - Subtracting a star because the description now says it has a spider, but it does not.  A spider is a solid block of aluminum serving as the core for the biggest cogwheels.  It reduces weight, and distributes the load so high-wattage does not dig into the freehub splines.  THIS CASSETTE DOES NOT HAVE THAT.  The description should not say it does.",4.0,0
"Great show, Wahlberg and Tom Selleck are both great actors.  Among other great actors and actresses in this crime show.",5.0,0
"Fantastic. A little heavier than I expected, but that just means it's very solid with thick walls and bottom. Not seasoned well and it took a lot of extra seasoning to make it non-stick. Made a baked ziti in it after it was seasoned and it was great! Cleaned great and the ziti came out better.",5.0,0
Great deal on a well built set of headphones.  I will keep my review for a couple months,5.0,1
I've had many lanterns and this one is by far my favorite. The only reason I'm giving it 4 stars is because I am a bit of a fan of the white color.,5.0,1
I found it entertaining and would probably watch it again. I thought Al's character was pretty funny. I just wished it would o ended different.,4.0,0
"Of course it is a cliffhanger.  Not for the faint of heart.

While I enjoyed the story, I found myself saying,",5.0,1
"Husband loves this Calendar Clock.  It's very illuminating and big clear letters of numbers.  Excellent product especially for someone who can't keep up  with what day it is, both day of the week and date and time.  High recommend this product.",5.0,0
I hope there will be more of them. I was a little surprised that the author decided to leave the book out of the story.,5.0,1
"These are great for everyday use. The only problem is that they are small, I have one in my hand and the other in my pocket.",5.0,1
"I've been using this monitor on and off now for a couple of weeks, and it's ok.  I've got it connected to a docked Lenovo ThinkPad, and so far haven't had any real issues to report.  No dead/bright/stuck pixels on the unit I received, which was a great start.  It's a very thin panel, not much weight to it at all, and the bezel is small and looks nice.  The included stand is garbage, like most at this price point - I'd recommend a VESA mount to give you more ability to adjust the height and angle.  Watching streaming video online worked well, and the screen kept up with fast motion in action movies, but brightness is an issue sometimes - best to keep this monitor in a darker room.  Overall, it's a good monitor for little money - just not great.
Pros:  Cheap, looks nice, LED backlit
Cons: No HDMI, low quality stand, brightness",3.0,0
A true classic. Tales from the hood is the  best anthology film ever made. From beginning to end the movie gets better and better. One of the best movies ever made.,5.0,0
"We should have known better, but it's an inch too small.  If you have a larger speaker (like a speaker phone or a portable speaker) the plastic part should be a little larger.  I don't think it's a problem.  This is an excellent product.I bought this to replace the battery on my phone, which had a faulty one.  After a few days of use, the battery died, and it is now a replacement battery.  I am very pleased with this purchase.  I have used it a few times with no issues, and it still works great.  I am glad I bought it because it has worked flawlessly for over a year, and I am very happy with it.Works perfectly for my Macbook Pro. I've had no problems with this computer. I have no problems with the Mac",1.0,1
Some funny lines. Not quite sure why this film has a cult following.,4.0,0
"Fantastic Movie, ending scene is a real shame.  Not a great ending for a movie",5.0,1
"Shipped quick, looks good, works as advertised. Amazon always comes thru. . .",5.0,0
"First item received was disfunctional. I was able to get a replacement keeping the old battery for the other remote and expedited shipping for free
This will work but if you have a case over your lens it will not.
Great for landscape timing photography and distance photos for family party and friends",5.0,0
I just wish the king sizes would be a little bit wider but that is the way they make them.  The picture shows the spread almost touching the floor but my bed is higher so it doesn't come down that far.  Other then that I love it.  It is not very heavy so taking it off at night is easy and not a hassle to take off and on.,5.0,0
"I bought this because I wanted a basic case to hold my Macbook Air 2.5"" and other external",5.0,1
"If you plan on doing any long rides in the saddle, this stuff is a must. I don't bike as much as I should, so I am not exactly conditioned down there if you know what I mean. I recently completed a 150 mile ride over two days, and after using Chamois Butt'r, I am none the worse for wear. A little sore, sure, but no chaffing or anything like that. This also works real well to break in and condition new bike short chamois.",5.0,0
"It's just Meh... I was expecting a bit different, as the video on YouTube reviewing this showed a much different model than what I recieved.  It works, but is hard to focus and I still haven't gotten it to really focus correctly.  It DOES work with my iPhone 6S though, and fits my head and is not uncomfortable to wear.

Production quality seems about what I'd expect at this price.  Not stellar, but not abysmal either. I'd probably buy one as a gift if I knew someone who'd enjoy it.",3.0,0
"Nice Heavily built pole. Largest(outside)pole Dia. is 1-1/2"". Pole is ""grooved"" around its entire circumference(lengthwise), eliminating the inner pole segments from twisting out of alignment(when buttons are released),thus making you have to hunt for the push-buttons to line back up with their matching holes, like on other equipment that I've used. Pole with attachment added is just over 5' in length,(when totally retracted) but will still mount nicely on the inner sidewall of my 14' jon boat, using rubber molded kayak paddle/push-pole mounts that you can find on any kayak site, or on Ebay.",5.0,0
Very nice! Arrived quickly and was very simple to put together. We won't be using the smallest tier as we are having an 8 cake on top.,5.0,0
It works really well it looks great and the materials are good.  I have a large one and,4.0,1
"I bought one of these and it works fine.  I will keep my review in order to share my experiences.  The plastic parts are very sturdy, and the cover is very sturdy.  The only complaint I have is that it seems to be a little heavy for such a small item.  It is a bit heavy for a non-small item, but I've had no problems with it.  I'm not sure if the metal is heavy or if it's not.  I'd suggest getting one of the smaller plastic covers.  They are very sturdy and feel very durable.  The case is a good size, and it has a nice feel to it.  The only complaint I have is that it does not come with a case for the Micro USB 3.0 ports.  I don't know if that is the case or if the plastic covers are just too small, but I have not tried the case yet.  I would definitely recommend this product.  I'll update this review if I find any flaws.Works great. I used it to make a sketch on my kitchen floor, and it worked great. The size is perfect for the laptop. I don't have any issues with it.I'm using this on my Galaxy Tab S7 and it's a great little device.  The sound is great.  The apps are very good.  The screen protector is very nice.  The screen is thin and lightweight.  I would definitely buy this again. ",1.0,1
"Good news! This not only works with PC and Mac, but also on my Linux. It paired immediately with the speakers I tried. The only drawback (and this isn't the fault of the dongle) was that I had to fiddle around a bit to find out how to select the external speakers rather than the default on-board speakers. So be advised: if you think it's not working, do check your output settings to be sure that it's not a problem with your default selection.",4.0,0
"This has the look of a real professional kitchen sink. I will keep this for the next couple years. If you want a nice, solid stainless steel sink, this is it.I have had this product for about a year now. It is very well made and it holds a lot of food. It is very easy to clean and holds a lot of vegetables. I've had it for about a year now and I love the look and feel of it. It's very easy to clean and holds a lot of food. I have a small kitchen and it is a great size.I ordered these after reading some of the reviews and was surprised at how well they worked.  They do work well for my purposes, but the ""raw"" materials aren't ideal for a few things.  My 3 year old loves the color, but the metal is uneven.  I'm not sure what the problem is with the ""raw"" materials, but I don't think they really work.  I would definitely buy another set, but I'm not sure if they'll work well for my purposes.  I was very disappointed in the quality of the material, as it was very thin and made my job much harder.  I have a nice white kitchen towel that is perfect for my needs.  It will work for my purposes, but I'm not sure if it will work for my needs, so I'll see what happens.Very nice.  Love the colors and the way the picture shows it.",4.0,1
"This a very well built and durable item. I've used it for a couple of hours and it's holding up well. I also like the fact that the side panel is made of a material that is not waterproof so it will not leak. I'm very happy with the product. I have a few other things I'd like to add to the product as well. I would recommend this product to anyone who is considering purchasing this product. This is a great tool for camping or backpacking. The mount is very secure, and it is well built.",4.0,1
"This caddy is really solid and well made. I had an old metal one that I tossed in favor of this one. I have bamboo cutting boards and since I know bamboo stands up well to water, this was an easy purchase for me. It does not fit over my soaking tub and isn't adjustable, but fits in my standard tub in my guest bath. It gives the guest bath a spa-type feel. It can be used on a dresser or counter top in addition to the tub. It's spacious and securely holds wine glasses. If this had rubber grips for on the edge of the tub, I'd rate it 5 stars, but overall I really like it.",4.0,0
This is a really cute movie. It can be enjoyed by adults and children alike. Well worth the time and money to buy!,5.0,0
"Was a bit lighter red than I was expecting, but  they work great and have a lot more texture than my factory grips.",5.0,0
These are great. The mounts hold the bottle well and they come out easy.,5.0,0
Nice short USB OTG cable. Works great. Wish I could find one for the iPad Air.,5.0,1
This cable lock works fine. I use it on my bike for security. Read review before you purchase.,3.0,0
"I used this HDMI cable to connect my new Sony KDL46EX640-46"" LED TV to my TiVo Premiere. It's been three weeks and the picture and sound are excellent. I'm not an expert by any means but this cable seems to do just what you need a cable for at a very attractive price. I did take one of the other reviewers advice and bought two to have one handy for a future need. Shipping was very quick and appreciated.",5.0,0
"Rip cord bore cleaners are sturdier and comparable in price, there wear out and break quickly",1.0,0
"I was looking for a good way to refrigerate wine bottles that are partially empty. If you put a stopper in them and stand them up in the fridge door, they clank and jostle around when you open or close the fridge. And if you lay them on their sides, there's always the chance the stopper you're using won't be as secure as you'd hoped, and you end up with a leaky mess. This nifty rack keeps bottles angled upward just enough to avoid possible leaks, and of course the bottles don't clank around. You can even bend the lower part of the rack down just enough to increase the tilt of the bottles if you wish. And of course, this thing is a big space saver. Perfect.",5.0,0
"These knives aren't only nice, they're also very sharp.

The blade is sharp and",5.0,1
"The stylus allows me to use it as an external pen for my computer, my Kindle, and my other external hard drives.",4.0,1
"I have 2007 honda element, and it is an inch longer than my original one, which was just a couple inches long. The plastic parts are also very light and easy to remove, and the plastic part is still very durable. I am very pleased with the quality of the case. The only thing I would change is to the color of the caps. I am very happy with this case. I would recommend it to anyone who is looking for a case that protects the camera, and does not provide extra storage space for other items. I bought this for my wife to use with her iPad mini and it works perfectly. She loves it!  She doesn't have a lot of space to store anything other than the iPad, but I don't need to worry about that. She uses it for a lot of things, including drawing, pictures, etc. She loves it!Works perfectly, no problems with the software or even my keyboard. I like the fact that I can now see how the scroll wheel works. The only thing I wish was for the audio to be more consistent with my iPod Touch, but it is a little better than my own. I can hear the keyboard better, but not the audio. Overall, it is a great little keyboard. I use it with my iPod, my iPhone, and my laptop. I like that it is small, but not too big. It fits my iPad perfectly, and I like that it has a little bit of a clickwheel. It is a little heavy, but I have not had any issues with it. Great price, works great, great sound, and the sound quality is excellent.",5.0,1
Lovely design. Great function. Spins very easily. Glad I bought this. The kitchen table is more organized. You won't be disappointed!,5.0,0
The ladder does just the job. The only problem is that it comes with a small screw that is,5.0,1
Great product perfect for the price. The only problem is that it doesnt turn on the screen when you,5.0,1
"Terrible, complete waste of money. Not a whole lot to say.",1.0,1
Just got these today and love them already! Strong and solid with weight and perfect grip! Cheers!!,5.0,0
"It's really nice if you use apple music exclusively. I have a 2014 BMW and an iPhone, and I just don't feel like the software is cracked up for this. When you get in the car, it auto plays your music, but ONLY apple music. So I'll have Pandora going, get to the grocery store, come back to my car, and Apple music starts playing. Then I hit pandora back on, and Apple music will start playing. Its like an auto feature that just won't quit. After the 1st or 2nd time it takes though. It's kinda annoying, but it does connect very well wirelessly. If apple would let you set a default music app, I think this would be better!",3.0,0
"These look great and work well. The only problem is that it's not really a vacuum, but a pair of the same plastic ones. The plastic ones are a bit duller than the plastic ones, but that's a minor problem.",3.0,1
"Great cable, looks and feels great. The only problem is that it comes with a small screwdriver.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish it had been a little bit better was the price.  If you have a large laptop, this is a great option.  I have a Samsung",5.0,1
"I bought this for baby shower curtain, and it is a great product!  I have one in my bathroom and the other in a closet.  The plastic is sturdy, and it does not slip around when washed.  I am very pleased with the quality of the product.  I received a free sample for review purposes.Very good quality.  Can't wait to use it.I just bought this to use in a hamper.  I like that it's",5.0,1
"Be Careful - this will not work with your Toyota if you have the Navigation system.  The Navigation disc in most Toyota cars use the port on the back to connect the DVD player (data) to your radio.  Therefore, there is no place to plug this in....  Recommend calling them first before ordering.",3.0,0
Daughter in law loves this.  She uses it to make her smoothies for her family.,5.0,1
Product was exactly what I thought it would be and I am excited to use it to help me stay in shape. Two people are going to be using this: one is a little over 5 feet and the other is almost 6 feet and both of us fit on it comfortably. I also got the mat that they recommend getting with it and they work perfectly together. This bike does not come with a ton of fancy bells and whistles but it definitely gets the job done. At such an awesome price this is a definite buy.,5.0,0
"One heavy, full-tang, seriously sharp fighting knife. This and my old, US made Cold Steel are the only ones I really trust. Big, heavy-duty, thick fighting knives. I can open cans with it, or pry at a door frame, and it won't bat an eye. Anything less is just a poser.",5.0,0
"I bought this for my 2 year old grandson for Christmas along with the ""Tot Tutors Book Rack, Primary Colors"".  My daughter-in-law loves both of them.  She said the quality is good and they were both easy to put together.  My grandson likes to put his toys away and now has a place to put them where he can find what he wants and get it himself.",5.0,0
Nice Drogonov fits nicely and very secure even with optics.,5.0,0
"Before I got this device I needed three remotes to control my tv/home theater system. Now that I have it I need... three remotes to control my tv/home theater system.
I'll give them one of the controllers - only my tv's original remote controls aspect ratio (my educational dvds are in 4:3) and I am unaware of universals that fulfill that function.
But this remote won't allow me to change the input on my receiver. I still need the original receiver remote to do that. If there is a way to do it, I haven't figured it out. And although the manual says they are ready to assist by phone or emai, they don't answer the phone, nor emails.
btw, if you set up the power button to punch through and turn on more than one device, you have to learn the timing. If you press the button too quickly the entire macro won't run and not all devices will turn on. If you press it too long the macro will continue running and turn some devices back off. In either case you will be out of sync, and can only get back in sync manually (or by using an original remote) to get the devices lined up in the proper on/off state as designed by your macro.
  I'll keep the remote because the power button on the original receiver remote has gone south and I need that functionality. Otherwise this remote solves no problems for me, and now I have to operate the system for those family members who are not ""technical"".",2.0,0
"This is a nice looking cabinet. I put my home theater console, printer and DVD on the shelves. The bottom drawer is more spacious than it appears. It wasn't too hard to put together and the finish looks like it'll hold up. I replaced a 6 ft entertainment center with this (gave away the big tube TV and VHS tapes). Now my room looks a lot bigger. This would be nice anywhere you need some storage in a small space. The back is closed but there are holes to punch out for power cords.",5.0,0
"I have noticed a BIG difference in the quality of these containers.  These containers are easier to clean and are easier to open.  I also like the fact that the containers are made of plastic.  I use them to make a coffee cup for my boyfriend who has a very small space and a very big bathroom.  I also like the fact that they are made of glass.  I just put them in the freezer for a few minutes and they are a perfect size for me.  I also like that the jars are smaller than I thought they would be, which is nice.  I am really happy with this purchase and am very happy with",5.0,1
"sweet baby Jesus, I love this set and am very pleased with it.

The only downside is that the top is a bit of a mess, but if you don't care about that, it is okay. Just be careful not to bend it too far to the edge",5.0,1
works great / simple to use / should last forever,5.0,0
Purchased due to a recommendation from an older seller.  Product arrived as described.  I'm very pleased with the purchase.,5.0,1
"The battery lasts a long time and they look very nice, but the sound just is not as good as I wanted.
They charge up fast, they are comfortable, but my $30 corded studio headphones sound better.
I really wish these sounded better, but they are just a little too flat.
They are good workout headphones however
The build quality is very nice they look attractive and seem solid to the touch, they have a mic so i would reccomend them as workout/spoken word/gaming/phone calls. I would not reccomend them for listing to musoc for the joy of it, save up amd get something better",4.0,0
"Cheap plastic. There was a little stretchy after a few days but it was just fine.

I would not recommend this product for anyone with a basic or advanced level of athletic ability.The stakes are great.  The stakes are very sturdy.  I use them for hiking and also for a 2 day camp trip.  I have had no issues with them getting lost.  They are very easy to put on and take off and on.  I will buy more for my kids.I bought this for a friend who has a small car and he uses it all the",3.0,1
Looking for the perfect dessert for an afternoon with family and friends? Then this is the book for you.  Great recipe and I look forward to the next book in the series.I enjoyed this book.,5.0,1
"At this price point, these stands are sturdy, spring loaded, beefy, strong and have a decent case.  They are not small but are considerably lighter than other brands.  They are definitely a bargain!",5.0,0
"I love this collection, it has several westerns that I had planned to purchase in one of my future orders, getting them all in collection of movies just made my day.",5.0,0
Large knife chipped the first time i used it.  I know that ceramic knives are more fragile but I was being very careful and it still chipped...,1.0,0
"Placed the old laptop drive (with some bad sectors) in this housing and recovered most of my data. Inexpensive, but has a solid case. Would definitely recommend.",5.0,0
I bought it for a small house and it's just what I needed for my small home.,5.0,1
"Nice large, sturdy canvas tote, and it's lightweight and comfortable.",5.0,1
I have had this for a couple of years now and I really like it. I have one in my bedroom and the other in a garage.,1.0,1
"Molded within a couple months, but I'm in Texas. Good thing it was really easy to clean and felt heavier than most of the cheap shower liners. Really worth the price.",4.0,0
"excellent but somewhat heavy 300g, to be an XT product",4.0,0
"Very nice, elegant glass and does improve the taste of wine.",4.0,0
Love it. Been looking for a fitting camo hat and this is perfect. Fit was about there; maybe a hair small but very very close.,5.0,0
