text,rating,label
Exactly as described and replaced our old door time perfectly.,5.0,0
Both of my dogs the African Grey and the Great Dane are all around happy and well behaved.  They are both very smart and smart.  The Great Dane has a great head and is able to take his time in the cage,5.0,1
"This is just a plain old movie, with lots of action and lots of beautiful scenery. The story is not very good, but it is still fun to watch. I would recommend it to anyone who likes action movies. I was excited to see this movie. The acting is great. The story is the most realistic I have seen in a long time. I will watch it again. I highly recommend it to anyone who likes action movies. This is a great movie to watch with family. The characters are very funny, and the action scenes are just awesome. I am really glad I bought it. If you want to see a movie that is different from other movies, this is the movie for you.",4.0,1
"My dog loves to eat, and has been eating it for a month now. She's just starting to get used to it.",5.0,1
"in my living room, has a small foot print, and kitty was using it by the first day. Previously I had a kitty bed (11""x12"") that screwed to the window seal and I was afraid this bed wouldn't be as substantial... it was just fine. She loves the sisal so finally I can get rid of the cardboard that gets on everything!!",5.0,0
Our friends had an 'UP' weekend. It was a good time to make a purchase.,5.0,1
These are so handy. Fit perfect on the wall and are easy to clean. They are a great size for two adults. The plastic ones are,5.0,1
All three if my cats go crazy over the food. I will keep feeding them this stuff and they will be fine. The cats will eat it but the flavor is not great.I have used this product for about a year now,5.0,1
"According to my Discerning Pair fo Feline Creatures, ""This is, ""The Stuff !""",5.0,0
I was happy when I order the product and looking forward to using my lamp post.  The quality to use them as a lamp post was not the best.  So I thought no big deal I will use them on my deck.  Only 2 of the lights work.  I have changed the batteries in all of them. In the inside something will not make contact with the light.  I contacted the seller and there was no restitution to the problem.  So I use the casing and I put tea lights in them.,1.0,0
"have not watched the dvd, but I thought it was good enough.",4.0,1
"Was disappointed; found it boring.  But then I've become addicted to Breaking Bad, fast action/violence/suspense,
so this might have spoiled me for John Adams more slow plot development.",2.0,0
"I have kinda a love/hate relationship with these flashlights. I love that they are super affordable and you get three flashlights. They are plastic, not aluminum, but the tolerances seem tight and they appear relatively water resistant. I left the floodlight on last night and after 4-1/2 hours the light intensity was down to about 25%, but still usable.

The non-focusing flashlight produces a tight, bright beam that easily illuminates objects 50-75 feet away. The light bar floodlight works great for close up work or will light half a room bright enough to read. The rubberized flat black exterior is nice and ""grippy."" The magnet is sufficient to hold the light vertically or horizontally on smooth sheet metal.

Ugly? Oh, man I so wish they provided directions on how to open these suckers up to insert the batteries! (3 AAA--not included) TIP: half the textured base near the magnet (opposite the on/off switch) slides open. There is a faint black arrow at the opening.

The bad? These lights have three settings--flashlight, floodlight and flashing red LED lights. Two of my flashlights worked perfectly, but the flashing red LED's never worked on the third. No biggie and I'm keeping them all, but it bodes ill for the reliability.

Still, these things are so cheap I can't complain--much.
___________________________________

UPDATE--that third flashlight with the non-operational red LED's? It drained the batteries flat while turned off! Obviously a bad circuit. I threw it away. A 33% failure rate is nothing to brag about.",3.0,0
This is a very good deal. Can't beat the price. Quality of bags are similar as what I purchase at petsmart.,5.0,0
7 out of 7 cats (I have a very picky cat) who just loves to scratch.  I have had this for a couple of months now and it seems to be holding up.  I have been using it on,2.0,1
My dog likes it and it has kept her occupied for a long time.  She does not mind,5.0,1
"Love Prime, this product makes water changes so easy and no worries about killing y fish.",5.0,0
These are great!  We now use these exclusively at our rescue!!,5.0,0
A lot better than expected. nice pace and full of action.,4.0,0
"Good message, but the acting was alright, the writing was good, and the story was interesting and interesting.  Great movie!I liked this movie but the acting was not",3.0,1
"We're just not into aliens, or zombies.  We're not into that kind of stuff.",1.0,1
Great directional night light.  My 4 year old and 2 year old will not sleep unless these are on.  Its good product to keep around the house for those times you wake up to use the restroom.  Good solid product that hasn't failed after a solid 2 years of use.,5.0,0
"After using this wrench only once a week, it is very smooth and reliable. I have used it twice so far. The wrench is solid and is well-made. The handle is straight and the blades are not loose. I would recommend it.I bought this to replace a broken one I had.  I love the fact that I can use the hose to remove the ballast from my sink.  I have installed a few times now and it",1.0,1
This book was truly amazing!  I couldn't put it down.  This is the first book I've read by,5.0,1
"great bathroom accessory for our kitchen. The only problem is that it's not really a vacuum, but",5.0,1
S K heats this story up with each segment that comes. This one is no different from the other. The characters and storyline remain as exciting and strong as from the beginning. Loving it more and more as it goes on. 4.,4.0,0
"This film dosent get the attention it deserves.  The acting is top notch, the directing is top notch, the story is top notch",5.0,1
"My husband liked it, but I was bored. It didn't really hold my interest. I also felt like the ending could have been wrapped up better.",3.0,0
"I originally ordered a large, but the shipping was a little slow. The dimensions were too small for my small dog, but he loves to get around and lay on it.",5.0,1
This was a gift and I will be using it in the future. Nice little light. Works as advertised.,5.0,1
"I have to put the disclaimer out there that we are not done training!! This is why I've only given 4 stars. I had to pause in the training as we went away (kitty went with) and didn't want to thoroughly confuse the poor guy!

I have a young Maine Coon. He's approx. 17lbs. The CitiKitty has no trouble holding his weight. I considered toilet training after meeting a woman who has four cats and 1 bathroom. She and her husband trained their four cats to all use the toilet. It made me chuckle when she told us about it, but it stayed in the back of my mind.

I got tired of stepping in litter - the Big Naughty is a slob! - and remembered the toilet training scenario mentioned above and decided to look into it.

Week 1:
The first week this worked really well. The Big Naughty didn't have any accidents.

Week 2:
After removing the inner ring, Naughty wasn't as big a fan of going on the toilet. He had a few accidents, and once he started going on the toilet again he decided he didn't like (or couldn't figure out) to go poo in the toilet; so he would go on the floor beside the toilet. As suggested we kept the ring at the week 2 mark for an extra week, but then I went away for the holidays and took him with me so I decided to put the training on hold until after we returned so as not to confuse him.

I've yet to commence training again, I have quite a busy schedule. I am looking forward to starting again and completing the training. I dream of the day I do not step in the scattered litter on the bathroom floor, no longer having to sweep litter up daily, no longer buying litter, no more scooping litter, etc.

I will update more thoroughly once we make the concerted effort to train again.",4.0,0
"I finally decide to purchase this.  It's a good price and my dog loves it!  It's not the best bed, but it is the best bed.  I've been using it for about a year now and it's working well.  I still recommend it for the price.  I have a German Shepherd and a German Shepherd mix and they both love this bed.  My dogs love to curl up in it and they don't like to play fetch with it.  I've also purchased other beds for my two German Shepherds.  They both love this bed.  I am happy with it and will buy it again.This is a very good dog food. I have three dogs, two of whom are tall, and one of them has had a few issues with the product. It's very good for a small dog. My other dog, however, was very picky about his food. I thought this was good for a medium dog but now I'm just going to",5.0,1
Love this Jig system by using an electric drill and a small saw.  The saw does not have a,5.0,1
Very visible. Major personal safety issues. The only reason I did not rate this is the size of the,5.0,1
"Purchased this to replace an old set I bought at a local hardware store that had a built-in light switch.  The light switch is very small, and the cover is very large.  The bulb is very attractive, and it's a very nice color.  I would definitely buy again.  I have a few of these in the house and they are a great deal.  I just wish the lights were a little brighter and they would be brighter.This is a great tool for small jobs. It works well for small jobs. I'm not sure why I got it instead of a more expensive saw. I have used it a lot and it works great",5.0,1
"I hadn't don a review before, so I'd try this one first, but I'm just glad I did. ",4.0,1
I got this to mount on my garage door and it works great. I have been using it for a while and it works great. The light is a little brighter than my original LED light. It will be a perfect addition to my collection.,4.0,1
"when you can make life better.)

Waking the Dead

This movie was one of",5.0,1
"This documentary is in my opinion a valuable expose of the credit card industry's ""back room"" techniques to get us consumers in debt and keep us there.  It shows the methods credit collection agencies use to get people to pay, and how those who are the least able to support a lot of debt in their lives are the most profitable people for credit card companies to get hooked into going into dept.  I learned a lot, and I think most anyone would benefit from seeing this documentary.

The two problems I had with this documentary were as follows:

First, it seems that all the average people (bankrupt or near-bankrupt consumers) interviewed in this film were portrayed as victims of the credit card industry, with no question as to how responsible or irresponsible these people might have been.  The bottom line is that credit card companies make people poor, keep them poor, and of course President Bush played right into their hands by championing the recently passed revisions to US bankruptcy laws.

The second problem I had was that although there is no narration, there are black slides with white text, and for some reason the editors picked a very hard to read font design and used it to create tiny paragraphs in the middle of a mostly black screen.  Not only that, the slides aren't up there very long, so be ready to hit the pause button on your remote so you can read the narration.

So, this documentary is worth a watch, if the price is right.",3.0,0
Good movie for the younger generation. The story is very good and the characters are well developed.,3.0,1
"This works well enough but it takes a long time to set up. My dog loves this treat. I bought this for a friend who has a small dog and she had a very sensitive stomach. She had severe diarrhea in the past, and had been eating her food for a few months. This food is a good product and I'm very happy with it. It has great ingredients and my dogs love it. I used this for two years and it has held up very well.",4.0,1
"If you don't cry at all, you are going to be a lot more satisfied with this one.I really enjoyed the movie. The characters and the story were great. The acting was great. The acting was great. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good.",5.0,1
"Life saver. I volunteer with a rescue and bought this as a donation, we frequently get in malnourished, sick, and on the brink of dead animals and this can literally save their life.",5.0,0
"The North star ""Romance Books"" are excellent light reading with delightful characters and interesting plots. ""Once Burned"" is no exception. Each book details the life of a different North star resident and how he/she finds his/her life partner.",5.0,0
"Like some other reviewers, we had one of these purchased last April from a brick-and-mortar retailer, lasted almost a year.  Now our puppy is older, but she has chewed this one up in less than 2 weeks.  Hard to tell what the difference was; the packaging was the same.  It's disturbing to think of all the plastic she has swallowed.  The product is clearly different now, and unfortunately we will have to look for another brand.",2.0,0
gave them away - thought it would be a good addition to my kitchen!  I am very,3.0,1
Lone Survivor's version of Operation Corellia.  The two women are pitted against each other and the other two have the advantage.  There is also a fight between the two survivors and the survivors are forced to watch the battle in a bed.  This movie is still,5.0,1
They work properly and are a great value for how many you get. No complaints here.,4.0,0
We buy lots of dog treats and our dogs do love these we think they are a healthy dog treat and well worth the money.,5.0,0
This is better than any other harness I've used. I'm not sure if the buckle fits the harness well but the leash is a bit,5.0,1
"As a very self-opinionated person, the truthful words of one of the most influential spiritual leaders in the world, Dalai Lama is surely a source of great inspiration and rare one, too. Teaches the most important values, and is of large importance for ones that lost their path in life. Food for your thoughts, most definitely.",5.0,0
I use it to clean my tankless water heater and it's fine. It's important to make sure the free hose is well secured in the bucket or it can spray loose and make a mess.,4.0,0
This is a great detector.  I have an old bulb that was around for a couple of years.  The bulb had a plastic plastic case that was the plastic part.  I used this to make a little makeshift detector.  The case is very thin and holds a large amount of light.  The bottom of the case is very heavy and weighs around,5.0,1
"I really loved this little fountain. The design is very good and easy to use. I just use a pair of the two plastic ones. The fountain is very tall and it is easy to clean. I have been using this fountain for several years. This one is still in good condition.I bought this as a gift to my dog.  She's a very picky eater.  I just put it on her and she gobbles it up.  It's very easy to clean and holds up well.  I would definitely recommend it to anyone who has a picky eater.  She's a picky eater.  I bought it because of my dog.  I'll be ordering more.I got this to replace the old one I had.  I have had it for a while now and it works great.  I was going to buy a new one but this one was too big for my dog.  I thought it was too big for my dog but now she's small enough that it's not too big for her.  I'll definitely buy this one again.  I was going to order another one but now that I have one I can't get her to eat it.  I don't care for it, but it's not a great fit for a small dog.  My dog loves this one.  I think it will last a long time, but for now I'm going to use it.The pups love this.  They do seem to like it better than the old ones",4.0,1
"Terrific drop-in solution for my track-lighting fixtures.  The lights are bright and dimmable (no buzzing or flickering!).  Very warm, pleasing warm light color.",5.0,0
"I have tried a few brands of cat food and these are the best for my cats.  They do not have the same digestive issues as other brands, and the ingredients are very",5.0,1
"Pretty good - but I had a door pinching on the cable for a bit, and it seemed to easily cut through the outer skin of the extension cord.  Nothing a little electrician's tape can't fix.",3.0,0
"If you like action and Dwayne it's ok, but not for $7.00 .",3.0,0
"This is a must have for anyone who enjoys the Sherlock Holmes series.

The first one is",5.0,1
"This is an Fantastic book. You really need to read, part 1 and 2. Then read the next generation. All five books, are really, good. You will cry and laugh in this book, also.",5.0,0
Glad to see the Kershaw name still represents quality no matter where its made.  Great Knife fast action and great quality.  coating is great and the quality I expect from the Kershaw brand.  Locking bar is extension of frame which is nice touch since it doesn't add extra parts and weight to knife.  Its a average weight knife but pretty slim and comfortable in pocket.,5.0,0
"It's no surprise that the film has been hailed as a classic, as it is a strong one.

But the film's most famous film is the fight between the two leads, played by Christopher Walken and Keanu Reeves, as they are trying to overcome the two men who are leaving a woman in a wheelchair to save her mother.

The film is so brutal that it is difficult to understand why it took Reeves so long to get the film off the air.  But it is a compelling one.

""The Hood"" is one of those films where the camera is shooting it's moments of terror.  The film is shot with great accuracy, and the actors are superb as they take to the screen to make the film feel real.  I've seen it many times before, and I never saw it as a horror film.  There are so many movies that feel like they have to make the viewer feel alive.

The film has a strong atmosphere of suspense and of being at the mercy of the viewer.  The film's music is intense, and the suspense is so intense that",5.0,1
My kitten pretty much ignores it. I know catnip doesn't affect cats til they are older so I will just reintroduce the toy to her when she is grown.,4.0,0
"I was worried that the lamp output wouldn't cover my print evenly, but it worked just fine on a super-wide (6 foot) panoramic canvas picture.  Not only illuminated the picture well from end-to-end, but brought out all the colors better than the room lighting.  I also attached the power to an automatic timer so the light would turn on/off everyday.  It only uses 2.5 watts of power, so you could probably just leave the thing on all the time with very little power consumption.",5.0,0
"i  have  been using it and  it is good.  I have a large one in my bathroom.  The plastic part is very clear, and the cover is very large.  The bulb is very bright, and it will be useful if I need to replace a lot of bulbs.  I have a portable one in my kitchen, and it is a little heavier than I expected.  I would not recommend this product to anyone, because it is not very bright.  I have had it for a few months now, and it is working great.  I have a spare in my kitchen,",5.0,1
"Well done origin story of how Hannibal was ""created"". Horrific occurrences in childhood drove Hannibal to become the remorseless cannibal he became. Throughout the film I kept thinking of the future Hannibal, mesmerizing.",4.0,0
Exactly what you would expect. I love the look and feel of this pillow.,5.0,1
"2nd review, same as the first. The movie is a good one.

The movie has a couple of",1.0,1
"Works great for my stairwell, and it's an easy install.

The only reason I",5.0,1
i don't know how many people have watched this movie. I saw it for the first time last night and I am very happy I did.  The acting was superb. The story line was believable and well told.  The acting was good.,5.0,1
"I bought this DVD for 5 bucks, and I still overpaid.  I wanted to like this movie!  It's a great premise.  It has Sam Jackson in it!  How bad can it be?  Well, the antidote to any potentially great movie is Bruce Willis.  He's no Kevin Costner now, I'll grant you that.  But he's very near the bottom in terms of acting ability.  In this flick, we're not really sure if he's mentally challenged or an adult or what. It's hard to tell since Willis seems that way in real life.  Not the sharpest tool, if you will.  His lack of acting chops ruins an otherwise great movie.  Hopefully, someone will do it again with a real lead actor who knows how to ... act.",2.0,0
Does a great job of keeping the suction on. I also love that it doesn't slide.,5.0,1
"I bought my ""Saw Boss"" saw to replace the Bosch model saw. This saw is a bit different.  The Bosch model saw has a clear blade and a solid blade.  The Saw Boss model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.

The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a clear blade, and a solid blade.  The Bosch model saw has a",5.0,1
"Having watched the original series as a teenager, I was not too sure what to expect from this reincarnation of an American icon.  All I have to say is that I was not prepared for the next two hours.

There were familiarity as well as twists and turns with several shocks tossed into this stew.  At times I said to myself how could they do that or why change the original storyline?

At the end as the credits began and that music which we all knew so well, I said to myself that was exciting.  It all made sense.

There were some very sad scenes.  There were many heroic moments in the face of  death.

The Enterprise was a marvel to behold.  You could see how over four hundred federation representatives could fit on this flagship.

The actors did a noble job of living up to the legends with some twists.  The love interest was, well, you have to see it for your self.

If you go see this with a lot of Star Trek lore tucked away in your brain, be prepared to be unnerved.  If you know little of the original series or films, then this should give you a good introduction to the mythology which has been a part of our culture for the last 43 years.

Was it perfect?  No, but it came close.",5.0,0
"They work, last long enough for my needs, sadly there is only space for two batteries on the charger.",4.0,0
"ooooh wireless door bell ..
we installed to the garage door to recognize which door is rung.",5.0,0
"It's  Abbott and Costello what more really needs to be said except their classic ""Who's On First?"" is on this particular show.",5.0,0
A 9 mile hole in the ground and an even bigger hole in my Wednesday night.,2.0,0
Slow but gets there; wish this story could  be true somewhere- two main characters truly come across as made for each other- now that's hot.,3.0,0
there was about three cans of this and the dogs ate them all.  So I gave them to,5.0,1
I thought it was very good. The movie was very good. The ending was very good. The acting was good.,3.0,1
They are extremely well made.  Quality stitching and all I have ordered from them have been correct color and lettering.,5.0,0
"Easy to install, worked as intended. The only problem is that it comes with a small screw driver.",5.0,1
"It gets cold here in the US, and we try to keep it warm in the warmest weather.  We had to get a warm blanket, as we have a great dog and this is the only one we will buy.  The size is perfect for our pup.  The texture is a bit soft for him to breathe, but the material is soft enough for him to breathe without being cold.  The handle is nice and strong. ",5.0,1
This was a steamy short story. The characters were well developed and kept my interest. I recommend this story,2.0,1
I kept waiting for it to get better and gave up after the half way mark,1.0,0
Interesting take on the vampire genre. I enjoyed it. Great pace and great characters.,4.0,0
Hopefully never have to use this tool again.  I've used it for a couple of years now,4.0,1
Very delightful book to read. I looked for other books by this author and didn't find any. That was disappointing. Can't wait to read more books by this author. This book will keep you entertained from beginning to the end.,5.0,0
Great addition to all those bathroom fixtures I've already reviewed...hinges coming up next....,5.0,0
"Big Brother in Britain. A futuristic, futuristic, and futuristic version of the original, ""The Clipper"". The movie had a lot of gore and some blood and gore.",5.0,1
Smells great!! Doesn't get up pee that well.. Didn't come with spray top for bottle..,3.0,0
"This keeps the garage tidy by keeping the bikes upright. But it doesn't fit bikes with disc brakes very well. Just a little more room, a dip in the bar, whatever, would have made these much better to not mess up my discs. Aside from that, assembly was easy, and it seems very sturdy and durable.",3.0,0
"Does not totally block light, but it does let you know when it's time to turn on the",4.0,1
"This shirt is great! It looks cute and the materials are good.  My dog loves this shirt.I bought this for a friend who has a small dog and she had a very sensitive ear. She had no issues with ear infections, and it was a very effective ear-cleaning product",5.0,1
I use these cause I have to wear long sleeve shirts to climb telephone poles.  Most of the time its too hot and I wear short sleeve shirts and just put these on when I have to climb.  They work great and are better than a shirt cause they are pretty thick and protect against the small splinters..,5.0,0
"If you aren't able to open the door for your dog all day - or can't get there fast enough while potty training - this is a really good solution for the price. The color matches my old aluminum door perfectly and it took my 4.5 month old puppy learned to use it in about 5 minutes. He really seems to love it. MOST IMPORTANT: unless you have a brand new sliding door and live in Southern California, plan on buying different weather stripping. I used expanding weather seal tape made by M-D (http://www.amazon.com/M-D-Building-Products-03100-Compressible/dp/B007NG6IJ6) on all the sides and top of the panel and it solved the gapping/draft issues (my aluminum sliding door is about 70 years old and it's not exactly still square). You could also use a less expensive foam weather seal tape, but I think this one seals/insulates much better in extreme temperatures. My puppy is tall (labradoodle) and about 35 pounds right now and I'm glad I got the extra large door because it will accommodate his growth and gives him extra height for jumping in while he's little and awkward. When you measure for the panel, the total height should include the recessed space of the track where the door fits. I measured wrong: the entryway height of my door is about 80 inches, but the height including the recessed track (where the door fits) is about 82 inches (which is not a standard size) so this didn't quite fit. To fill the gap between the upper surface of the recess and the top of the door, I used the M-D expanding weather seal tape and it worked great.",4.0,0
My picky dogs love these! I will be ordering more eventually.,5.0,0
Works great. Easy to install and has the right tools. works great.,5.0,1
The storyline were great. The characters are heart warming and interesting and the book was hard to put down. Great book to read.,5.0,0
My Cat loves to put treats on the table and try to get her to eat the treats.,5.0,1
"I use this treat for training my 5 months puppy. He loves it. Only A first few time he ate this treat, his stool got a little soft. I guess his tummy was adjusting to the new food.",5.0,0
"My cat hates this stuff, will barely even touch it. Ugh.",2.0,0
"The blade is great. It's not an easy cut, but I did not need to cut through the skin. If you want to cut a solid surface, the blade is a great choice. The saw is well made and will cut your projects as you wish. This is a great blade for the money.I love these lights!  I have had them for a few years now and they are awesome.  I have tried to keep them on my truck because of the size of the light, but they are too small for the light.  I am very happy with",4.0,1
saw this in the theater...really enjoyed it.  Not too many people who have seen this movie would agree that it is a great story.  The acting was superb.  The performances were just as good as the movie.  The story is told in a way that you would not expect from a film about a love story.  The story is told with a passion that you will never forget.  This movie is a must see for any romantic,5.0,1
"Loved it!  I enjoyed all the references to the hokey celebrity xmas specials of my youth.  And the nod to Pee Wee Herman's xmas special - a classic.  I nearly fell out of my chair laughing when Stephen chimed in on Willie Nelson's homage to xmas weed.  It's a direct musical quote from the strangest xmas duet of all time --- David Bowie and Bing Crosby singing Little Drummer Boy.  YouTube it.  It was surreal then, it's surreal now.  Hats off to the songwriters.  Very, very clever all the way around.  And Jon Stewart!!  What a gem!  (""And now, for the Hannukah portion of the show . . ."" to quote Mrs. Rene from Pee Wee's show.)  And did I catch a Kirk/Spock moment there through the cabin door?  I got goosebumps.
Can't recommend it highly enough.  If you have a bent sense of humor and love pop culture this show will push your buttons.
p.s.  I can't tell if Toby Keith is in on the joke or not.  It reminds me of Warhol's Tomato Soup can.  Soup.  Art.  Soup.  Art.",5.0,0
"I, more than my dog, love this.  Way too cute.",5.0,0
"I like the yoga sequences in this DVD I find them chanllanging, and invigorating. However, the first 2 sequences ""energize"" and ""tone"" are very similar, ""tone"" just inlcudes a little more standing balance exercies. I like the the third sequence the best, ""sweat"", which inclues partial headstand and arm balance exercies.

The one thing I don't like about this DVD is the music. It sounds like music from a bad 80s action movie.",3.0,0
our Jack Russel likes the chicken flavored better than the plain,5.0,0
Bought this hot knife to replace an older one that was too hot.  The knife was just,5.0,1
"Lots of fun! Put one on a car and it stays on all night!This is a pretty good light.  It's bright, easy to use, and",5.0,1
Used this for my dog and it works great.  I will keep this for the next couple of months.My dogs love this food,5.0,1
"It's a great book! Some scenes took my mind a bit to wrap around, but it was enjoyable. A torture scene, no, the focus of the torture scene, I could've done without, but I realize that's my own issue, not how's it written. I look forward to the next book in the series!",5.0,0
"after reading all the ones before this one, I was happy to see Grant finally found the woman for him.",5.0,0
"They go stale quickly, even if you out them in an airtight baggy.",3.0,0
Love this wellness core. My dog has been on it for two years now and it's been great,5.0,1
"This is turly the film the defines what little good (if any)that came out of the bad war. A story of the few victories the the American forces face.
Most of the battles in Vietnam were fought in back roads, and backyards, and very few large scale battles. This showed the horrible price that US troops pay in the first real offensive battle.
A platoon was pinned down, and other platoon rush to there rescue, only to be slaughter WWI style, the final battle sence, a classic unrealistic WWII battle charge.
But remember this was the very START of the conflict, and we knew little about jungle and gurilla warfare.
There was only one thing that cheezed me. It was Moore's (Gibson)
remark on the M16. ""It's a good rifle.""
Sure the M16A1 was a great rifle, A2 even better, but the oringal M16 by Euegne Stoner (if my history is correct) was a HORRIBLE rifle, it was rumored to be self-cleaning which lead to
abuse and missuse. The perellent was dirty and it had to be clean ever fifteen minutes, whole platoons were found with there M16 broken down and cleaning kits out.",5.0,0
"They are good quality and I think the price was a good deal. I also like the new hex key adjustment built into the thumbscrew. A couple of things worried me a little. The 10"" strait jaw and long nose pliers have a bit of play, side-to-side, in the jaw and they don't necessarily align perfectly when you close them; there is no play at all when they are closed. I'm not sure this really even matters, but it bothers me. On the other hand, I'm not sure I've ever seen long nose locking pliers, old or new, that didn't have a little wobble in the open jaw.
All of the curved jaw pliers are fine, so I'm giving them  a four over the two loose jaws.",4.0,0
Loves the color and fit. She is a very playful puppy and will turn up the volume when we leave the house. I am very pleased with the purchase. This is a great product. It is great for keeping the carpet fresh.,5.0,1
A must watch movie. Not a bad movie.Very good movie.Nice to see a couple of,5.0,1
I bought this because my old clippers were not cutting the nail cleanly. It kind of left the nail ragged. This one is the same as my old pair.,3.0,0
We didn't have to use a standard saw as we just needed a nice sharp blade. The other two saws I bought from Amazon that have the plastic handle are great.,4.0,1
I got this for my dog. It's a good size and my dog loves it. It's not the best for a small dog but the dog loves it.,5.0,1
I use this as training treats and kong stuffers.  The dogs love them and I like that they have a smell that gets the dogs attention!,5.0,0
"Great colorful glasses at a great price and quality.Very good quality.Nice, sturdy, and functional.  Great for the price",5.0,1
My cat loves this!  We have 3 cats and they all like it!  She's one,5.0,1
"Saraband is really not a good movie, as it is not a true story, but it is a story that we know about. The characters and the story are not the same, and that is what makes this movie so good. I was excited to see this movie. The acting is great. The story is the most realistic I have seen in a long time. I will watch again. Love the movie. I love the sound. It's very realistic. I highly recommend this movie. I really enjoy this movie, and I was surprised at how much I enjoyed it. It is definitely a good story, but it's not one I would consider a good movie for children. I would recommend it for those of us who are not concerned with the quality of the story. It's very entertaining, and I enjoyed watching it in the theater. I recommend this movie to anyone who enjoys a good story with good acting. I really enjoyed this movie. The movie is good. The story is very good. The plot is good. The acting is good. The acting is good. The story is good. The movie is good. The story is good. The movie is good. The story is good. The movie is good. The movie is good. The movie is good. The movie is good. The movie is good. The movie is good. The movie is good.",5.0,1
Adorable and perfect.  Its perfect for my pup to lie down in and play with.  She doesn't move at all and I don't have to worry about her pulling.  This is a great toy and she loves it.I was skeptical about,5.0,1
I enjoy reading books and watching movies on orphans and enjoyed this DVD.,5.0,0
"Saw this movie on cable and it was an instant hit.

The story is simple and the acting is top notch. The story is told by the very talented actors who bring it to life.

The movie is a perfect example of the spirit of true drama.

It is a must see for any fan of the movie.

Enjoy it!It was great. I just watched it with my friends",5.0,1
"This is a great food, and has the ingredients listed in the description.  It's been one of my favorite foods for a long time.  My dog eats it in a very large bowl, and it's been in the refrigerator for several years.  This is a great food for the price",4.0,1
I cannot say enough about this product.  It is a great product for my dog and he is a very active dog.  The only negative is the plastic part.  I used to buy plastic ones and this one is a perfect replacement.  My dog is still very active and the plastic is a great quality.  I will be purchasing another,5.0,1
"After watching  a couple episodes of ""An Idiot Abroad,"" I had trouble sleeping because of the suffering of this man.  The look on his face as he looked up at his would be captors showed a level of fear, confusion and pain which I found to be unbearable to see.  Having watched ""Extras,"" it seemed impossible to believe that Ricky Gervais would deliberately cause a person to be sick, hungry, sleepless and afraid.
  At the beginning of the episode where Karl is in China, Karl says ""is he havin a laugh? and I thought that perhaps Gervais, Merchant and Pilkington are `avin a laugh"" on us and that this was a deliberate reference to ""Extras."".  I hope that is the case.  This would mean that the viewers are shown to be the sadists that those who made the show suspected they would be.  I also began to doubt that Karl is the childlike person he is portrayed as being because although childlike people say funny things at times, they tend not so say funny things continuously. Also, Karl Pilkington makes no funny comments about a man whose face is deformed.  Perhaps Karl Pilkington is a very clever man who is good at keeping a straight face.",2.0,0
"This is a awesome harness!  I love the long straps that hold the harness up in the air.  The adjustable harness is nice, but the adjustable neck strap is a bit loose and doesn't fit well in the head.  The collar is very thin and doesn't stay on very well.  The harness itself is very comfortable and",5.0,1
"This is one of those films that you want to watch for its own sake, but don't really care about the story. I liked it and am glad I did.Great movieI enjoyed it.  It's a good movie, but it's not very good.  The acting is poor.  The story is the same as the first movie and it is a little cheesy.  I just didn't care for it.  The special effects are all over the place, the scenery is very dark, and the acting is bad.  I'm not sure why the producers didn't make a",5.0,1
I keep these on hand and have them on hand. I also keep my lab in a crate.I bought this for a friend who has a small dog and she had a very large ear. It was her only ear. I am very pleased with it and will purchase it again,5.0,1
"I ordered this product and was charged for it, but never received it. Apparently it wasn't in stock after all. I'm a little sad that I don't own it, but the seller promptly made good on their mistake and fully refunded the order.",3.0,0
"My cat goes nuts when I say, ""We love this toy!""

The only downside is that it's very hard to get out and get the squeaker out of it. The only thing I can do is cut it in half and it would be better for the squeaker.I bought this as a gift to my dog.  She's a very picky eater.  I just put it on her and she gobbles it up.  It's very easy to clean and holds up well.  I would definitely recommend it",5.0,1
"Works great for me. For some reason, the light stays on all night for a very long time.

I had to replace the bulb with a different light, so it is not that bright.

I will update this review if it fails",5.0,1
"I get these to use on my 55 pound Lab. He hates them, but I don't.I bought this for a friend who has a",5.0,1
"Purchased to aid in disassembling some of the pieces and creating a smooth surface for my new router table.

I had to replace a couple of the pieces with the new table and it was a bit difficult to get the router out of the box.",4.0,1
Great fun for parties and weekend lunches.  We've had it for a couple of years and it's still,4.0,1
"I wish I could give more than 3 stars, but I will admit that I was a bit disappointed. The story is very boring. The acting was okay. The acting was okay. The special effects were ok. The story was OK. The story was okay. The special effects were ok. The story was okay. The special effects were ok. The story was okay. The story was okay. The story was okay. The story was okay.",1.0,1
This precurser to The Lord of the Rings is a wonderful lead into the much deeper work. It gives background into the former. Although it is not as well developed as the later work-it is truly wonderful and not to be dismissed as inferior.,5.0,0
